player_id,player_name
362566,Adolfo Gaich
371036,Jorge Carrascal
353176,Bakhtiyor Zaynutdinov
303796,Jesús Medina
442938,Matvey Lukin
411004,Vladislav Yakovlev
442315,Nikita Ermakov
411005,Danila Bokov
381895,Vladislav Torop
425489,Dmitri Kaptilovich
82395,Anton Zabolotny
362031,Igor Diveev
384360,Maksim Mukhin
321274,Ivan Oblyakov
334489,Konstantin Kuchaev
298702,Fedor Chalov
10112,Igor Akinfeev
38969,Kirill Nababkin
303550,Sasa Zdjelar
291951,Milan Gajic
245626,Glenn Bijl
420366,Yuri Gorshkov
420367,Aleksandr Soldatenkov
364172,Ilya Gaponov
433918,Aleksandr Kovalenko
420371,Maksim Vityugov
420370,Roman Ezhov
420373,Dmitri Tsypchenko
371088,Maksim Glushenkov
364278,Roman Evgenjev
435968,Vladislav Teplyakov
56257,Evgeni Frolov
362589,Danil Lipovoy
428464,Vladislav Shitov
412311,Ivan Lomaev
370986,Bogdan Ovsyannikov
442349,Vladimir Khubulov
419969,Artem Sokolov
26765,Igor Smolnikov
120712,Ravil Netfullin
401777,Ivan Enin
143425,Aleksey Pomerko
397619,David Karaev
26106,Aleksandr Ryazantsev
397761,Mukhammad Sultonov
353900,Amur Kalmykov
442509,Andrey Evdokimov
410990,Maksim Turishchev
429401,Bogdan Reykhmen
442508,Dzambolat Tsallagov
38487,Ivan Temnikov
341266,Aleksandr Dovbnya
442503,Vitali Botnar
7178,Igor Lebedenko
397760,Oleg Kozhemyakin
442504,Artem Samsonov
442507,Hojimat Erkinov
399708,Maximiliano Caufriez
426517,Leon Klassen
400304,Shamar Nicholson
242261,Christopher Martins
83333,Quincy Promes
33064,Victor Moses
33661,Maciej Rybus
316122,Aleksandr Maksimenko
436045,Mikhail Volkov
330714,Aleksandr Sobolev
371087,Nail Umyarov
132609,Roman Zobnin
127969,Aleksandr Selikhov
364066,Daniil Khlusevich
229181,Nikita Chernov
404356,Ruslan Litvinov
425491,Daniil Denisov
399974,Danil Prutsev
370985,Anton Zinkovskiy
354069,Mikhail Ignatov
347633,Nikolay Rasskazov
364173,Pavel Maslov
303681,Brian Mansilla
345390,Lucas Vera
346517,Yuri Kovalev
298765,Aleksandr Pavlovets
376897,Kirill Pechenin
28364,Mikhail Sivakov
418212,Ivan Basic
442947,Renato Gojkovic
442948,Jimmy Marín
443454,Diego Acosta
402806,Stepan Oganesyan
378535,Timur Ayupov
381744,Nikolay Titkov
373706,Aleksey Kenyaykin
410989,Danila Khotulev
442347,Aleksandr Ektov
442348,Vladimir Pisarskiy
322266,Dmitri Vorobjev
248219,Vladimir Poluyakhtov
344712,Kirill Kaplenko
271402,Evgeni Goshev
248222,Andrey Malykh
442946,Batraz Gurtsiev
128035,Aleksandr Selyava
419899,Viktor Melekhin
40481,Sergey Pesjakov
353898,Danil Glebov
379242,Danila Prokhin
378567,Maksim Osipenko
328541,Evgeni Chernov
367259,Daniil Utkin
122261,Khoren Bayramyan
140176,Nikolay Komlichenko
82406,Dmitri Poloz
346765,Roman Tugarev
410991,Aleksandr Mukhin
425938,Stepan Melnikov
407265,Andrey Langovich
313593,Nikita Medvedev
442551,Mikhail Tsulaia
107643,Denis Terentjev
329279,Egor Golenkov
438832,Artem Ntumba
426053,Kirill Shchetinin
396541,Aleksandr Siljanov
364107,Aleksey Mironov
124454,Brian Idowu
397409,Kirill Bozhenov
122318,Reziuan Mirzov
28498,Denis Glushakov
345977,Alexander Lomovitskiy
378532,Aleksandr Dolgov
403799,Ilya Kamyshev
129191,Anton Mitryushkin
419968,Ilya Sadygov
243160,Ilya Lantratov
129274,Aleksey Nikitin
397407,Dmitri Tikhiy
143746,Egor Danilkin
395812,Artur Cherny
243786,Aleksandr Zuev
375411,Aleksandr Rudenko
433442,Artem Yuran
384573,Kemal Ademi
442247,Mory Gbane
442248,Irakli Chezhia
117650,Danijel Miskic
252586,Eric Bicfalvi
353950,Mingiyan Beveev
111793,Ilya Pomazun
407323,Ivan Kuzmichev
122167,Vyacheslav Podberezkin
427263,Fanil Sungatulin
442316,Aleksey Kashtanov
